"Project Number","Package Number","Area/ WBS No.","Discipline","Document Type","Sequential Number","Revision","Document Number","Sht. %23 of %23","Area / Facility","Major Description","Broad Type","Full Title","Due Date","IFR Transmittal Date","IFC/IFU Transmittal Date","PPE Doc Status","% Complete","As Built Required (Y/N)","Certified Final Required (Y/N)","Tag Number (if any)","Comments","RDMC Document Number","PPE Doc Number","Rev A Transmittal Date","Rev 0 Transmittal Date","Aconex Doc Status","Aconex Review Status","Doc Owner","Main Group","Sub Group","BH","Drawing Pack","SourceSite","SourceFile","SourceTable","ImportBatchID","RowKey","ImportedOn","ImportVersion","Modified","FileLink","DocKey"
"6105A","E516B","6,262",,,"1","A","6105AE516B-6262-E-TRP-0001",,"Emergency Power Substation 1 and Control Room 1","E-House - 6262-SR-001",,"Emergency Power Substation 1 and Control Room 1 - E-House - 6262-SR-001 - Test Report - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6262-e-trp-0001|a","02/28/2026 04:45:46","v1","2/28/2026 6:05 PM",,"6105ae516b-6262-e-trp-0001_a"
"6105A","E516B","6,292",,,"1","A","6105AE516B-6292-E-TRP-0001",,"11/33kV Solar PV Substation 1 and Control Room 1","E-House - 6292-SR-001",,"11/33kV Solar PV Substation 1 and Control Room 1 - E-House - 6292-SR-001 - Test Report - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6292-e-trp-0001|a","02/28/2026 04:46:01","v1","2/28/2026 6:05 PM",,"6105ae516b-6292-e-trp-0001_a"
"6105A","E516B","6,286",,,"1","A","6105AE516B-6286-E-TRP-0001",,"Mining Open Pit","E-House - 6286-SR-001",,"Mining Open Pit - E-House - 6286-SR-001 - Test Report - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6286-e-trp-0001|a","02/28/2026 04:46:16","v1","2/28/2026 6:05 PM",,"6105ae516b-6286-e-trp-0001_a"
"6105A","E516B","6,286",,,"2","A","6105AE516B-6286-E-TRP-0002",,"Mining Open Pit","E-House - 6286-SR-002",,"Mining Open Pit - E-House - 6286-SR-002 - Test Report - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6286-e-trp-0002|a","02/28/2026 04:46:32","v1","2/28/2026 6:05 PM",,"6105ae516b-6286-e-trp-0002_a"
"6105A","E516B","6,200",,,"3","A","6105AE516B-6200-E-DIA-0003",,"On-Site Power Supply and Transmission","E-House Wirings Auxiliary Panels - 6200-SR-051",,"On-Site Power Supply and Transmission - E-House Wirings Auxiliary Panels - 6200-SR-051 - Diagram - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6200-e-dia-0003|a","02/28/2026 04:46:49","v1","2/28/2026 6:05 PM",,"6105ae516b-6200-e-dia-0003_a"
"6105A","E516B","6,200",,,"1","A","6105AE516B-6200-E-CAL-0001",,"On-Site Power Supply and Transmission","E-House Design Fire Protection System - 6200-SR-051",,"On-Site Power Supply and Transmission - E-House Design Fire Protection System - 6200-SR-051 - Calculation - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6200-e-cal-0001|a","02/28/2026 04:47:03","v1","2/28/2026 6:05 PM",,"6105ae516b-6200-e-cal-0001_a"
"6105A","E516B","6,262",,,"2","A","6105AE516B-6262-E-CAL-0002",,"Emergency Power Substation 1 and Control Room 1","E-House Design  Fire Protection System - 6262-SR-001",,"Emergency Power Substation 1 and Control Room 1 - E-House Design  Fire Protection System - 6262-SR-001 - Calculation - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6262-e-cal-0002|a","02/28/2026 04:47:18","v1","2/28/2026 6:05 PM",,"6105ae516b-6262-e-cal-0002_a"
"6105A","E516B","6,292",,,"1","A","6105AE516B-6292-E-CAL-0001",,"11/33kV Solar PV Substation 1 and Control Room 1","E-House Design  Fire Protection System - 6292-SR-001",,"11/33kV Solar PV Substation 1 and Control Room 1 - E-House Design  Fire Protection System - 6292-SR-001 - Calculation - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6292-e-cal-0001|a","02/28/2026 04:47:33","v1","2/28/2026 6:05 PM",,"6105ae516b-6292-e-cal-0001_a"
"6105A","E516B","6,286",,,"2","A","6105AE516B-6286-E-CAL-0002",,"Mining Open Pit","E-House Design  Fire Protection System - 6286-SR-001",,"Mining Open Pit - E-House Design  Fire Protection System - 6286-SR-001 - Calculation - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6286-e-cal-0002|a","02/28/2026 04:47:48","v1","2/28/2026 6:05 PM",,"6105ae516b-6286-e-cal-0002_a"
"6105A","E516B","6,286",,,"1","A","6105AE516B-6286-E-GAD-0001",,"Mining Open Pit","E-House  Drawing - 6286-SR-002",,"Mining Open Pit - E-House  Drawing - 6286-SR-002 - General Arrangement - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6286-e-gad-0001|a","02/28/2026 04:48:05","v1","2/28/2026 6:05 PM",,"6105ae516b-6286-e-gad-0001_a"
"6105A","E516B","6,286",,,"3","A","6105AE516B-6286-E-CAL-0003",,"Mining Open Pit","E-House Design  HVAC - 6286-SR-001",,"Mining Open Pit - E-House Design  HVAC - 6286-SR-001 - Calculation - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6286-e-cal-0003|a","02/28/2026 04:48:20","v1","2/28/2026 6:05 PM",,"6105ae516b-6286-e-cal-0003_a"
"6105A","E516B","6,286",,,"4","A","6105AE516B-6286-E-CAL-0004",,"Mining Open Pit","E-House Design  HVAC - 6286-SR-002",,"Mining Open Pit - E-House Design  HVAC - 6286-SR-002 - Calculation - ",,,,,"0%",,,,,,,,,,,"Lazar Kobiljski",,,,,"https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E516B-E-Rooms/LIVE%20DOCUMENTS/E516B%20SDDR.xlsx","E516B","b55b302c-8d03-424a-963b-fa71e49727ca","6105ae516b-6286-e-cal-0004|a","02/28/2026 04:48:34","v1","2/28/2026 6:05 PM",,"6105ae516b-6286-e-cal-0004_a"
"6105A","K125","0",,,"1","A","6105AK125-0000-G-RPT-0001",,"General","Monthly Progress February 2026",,"General - Monthly Progress February 2026 - Report",,,,,,,,,,,,,,,,"46079",,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-0000-g-rpt-0001|a","02/28/2026 04:49:21","v1","2/28/2026 6:05 PM",,"6105ak125-0000-g-rpt-0001_a"
"6105A","K125","0",,,"2","A","6105AK125-0000-G-DDR-0002",,"General","Document Control ",,"General - Document Control  - Document and Data Register",,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-0000-g-ddr-0002|a","02/28/2026 04:49:35","v1","2/28/2026 6:05 PM",,"6105ak125-0000-g-ddr-0002_a"
"6105A","K125","0",,,"1","A","6105AK125-0000-C-MAN-0001",,"General","Civil Contractor",,"General - Civil Contractor - Mannual",,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-0000-c-man-0001|a","02/28/2026 04:49:47","v1","2/28/2026 6:05 PM",,"6105ak125-0000-c-man-0001_a"
"6105A","K125","0",,,"1","A","6105AK125-0000-E-MAN-0001",,"General","ETC Contractor",,"General - ETC Contractor - Mannual",,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-0000-e-man-0001|a","02/28/2026 04:50:00","v1","2/28/2026 6:05 PM",,"6105ak125-0000-e-man-0001_a"
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E511B-DistributionTransformers/Live%20Documents/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E511B-DistributionTransformers/Live%20Documents/E511B%20SDDR.xlsx","E511B","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae511b-6253-e-trp-0001|a","02/28/2026 08:31:25","v1","2/28/2026 10:31 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-dia-0001|a","02/28/2026 08:37:16","v1","2/28/2026 10:37 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-dia-0002|a","02/28/2026 08:37:31","v1","2/28/2026 10:37 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-dst-0001|a","02/28/2026 08:37:46","v1","2/28/2026 10:37 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-itp-0001|a","02/28/2026 08:38:43","v1","2/28/2026 10:38 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-itp-0002|a","02/28/2026 08:38:59","v1","2/28/2026 10:38 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-itp-0003|a","02/28/2026 08:39:15","v1","2/28/2026 10:39 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-prc-0001|a","02/28/2026 08:39:47","v1","2/28/2026 10:39 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-prc-0002|a","02/28/2026 08:40:01","v1","2/28/2026 10:40 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-e-spc-0001|a","02/28/2026 08:40:50","v1","2/28/2026 10:40 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-g-bos-0001|a","02/28/2026 08:41:20","v1","2/28/2026 10:41 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-g-chr-0001|a","02/28/2026 08:41:35","v1","2/28/2026 10:41 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-g-pln-0001|a","02/28/2026 08:41:50","v1","2/28/2026 10:41 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-g-rpt-0001|a","02/28/2026 08:42:04","v1","2/28/2026 10:42 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-g-sch-0001|a","02/28/2026 08:42:19","v1","2/28/2026 10:42 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/E102-SynchronousCondensers/LIVE%20DOCUMENTS/E102%20SDDR.xlsx","_E102","b3951a64-c64f-4633-a8e3-03083b04a67a","6105ae102-0000-g-sch-0002|a","02/28/2026 08:42:33","v1","2/28/2026 10:42 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-0000-h-pln-0001|a","02/28/2026 04:48:55","v1","2/28/2026 6:48 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-0000-q-pln-0001|a","02/28/2026 04:49:08","v1","2/28/2026 6:49 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-sld-0001|a","02/28/2026 04:50:14","v1","2/28/2026 6:50 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0001|a","02/28/2026 04:50:27","v1","2/28/2026 6:50 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0002|a","02/28/2026 04:50:40","v1","2/28/2026 6:50 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0003|a","02/28/2026 04:50:54","v1","2/28/2026 6:50 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0004|a","02/28/2026 04:51:08","v1","2/28/2026 6:51 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0005|a","02/28/2026 04:51:21","v1","2/28/2026 6:51 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0006|a","02/28/2026 04:51:35","v1","2/28/2026 6:51 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-lay-0007|a","02/28/2026 04:51:49","v1","2/28/2026 6:51 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-cal-0001|a","02/28/2026 04:52:02","v1","2/28/2026 6:52 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-cal-0002|a","02/28/2026 04:52:15","v1","2/28/2026 6:52 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-cal-0003|a","02/28/2026 04:52:29","v1","2/28/2026 6:52 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-cal-0004|a","02/28/2026 04:52:44","v1","2/28/2026 6:52 AM",,
"6105A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/Forms/AllItems.aspx","https://ppetechcoza.sharepoint.com/sites/K125-220kVTransmissionSubstations/LIVE%20DOCUMENTS/K125%20-%20SDDR.xlsx","Siemens_K125","b55b302c-8d03-424a-963b-fa71e49727ca","6105ak125-6242-e-cal-0005|a","02/28/2026 04:52:57","v1","2/28/2026 6:52 AM",,
